frame_number,event,score,timestamp
62,! High vehicle density (16 vehicles),10,2.066666666666667
63,! Pedestrian too close to vehicle (distance: 1.9m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1
63,! Pedestrian too close to vehicle (distance: 1.1m),10,2.1
63,! Pedestrian too close to vehicle (distance: 1.7m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.4m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.5m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.9m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.8m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.9m),10,2.1
63,! Pedestrian too close to vehicle (distance: 1.7m),10,2.1
63,! Pedestrian too close to vehicle (distance: 1.2m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.8m),10,2.1
63,! Pedestrian too close to vehicle (distance: 2.0m),10,2.1
63,! Pedestrian too close to vehicle (distance: 0.4m),10,2.1
63,! High vehicle density (16 vehicles),10,2.1
64,! Pedestrian too close to vehicle (distance: 1.9m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.6m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 1.1m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 1.9m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.3m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.6m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.8m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.8m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.9m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 1.6m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 1.3m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.8m),10,2.1333333333333333
64,! Pedestrian too close to vehicle (distance: 0.3m),10,2.1333333333333333
64,! High vehicle density (16 vehicles),10,2.1333333333333333
65,! Pedestrian too close to vehicle (distance: 1.9m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.6m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.1m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.8m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.9m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.4m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.5m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.9m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.0m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.0m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.0m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.6m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 1.5m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.7m),10,2.1666666666666665
65,! Pedestrian too close to vehicle (distance: 0.3m),10,2.1666666666666665
65,! High vehicle density (15 vehicles),10,2.1666666666666665
66,! Pedestrian too close to vehicle (distance: 2.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.6m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.9m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.9m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.4m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.5m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.5m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.6m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.7m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.4m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.1m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2
66,! Pedestrian too close to vehicle (distance: 0.7m),10,2.2
66,! Pedestrian too close to vehicle (distance: 1.8m),10,2.2
66,! High vehicle density (16 vehicles),10,2.2
67,! Pedestrian too close to vehicle (distance: 2.0m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.6m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.9m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.5m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.4m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.6m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.7m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.6m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.4m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.1m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.9m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 0.7m),10,2.2333333333333334
67,! Pedestrian too close to vehicle (distance: 1.9m),10,2.2333333333333334
67,! High vehicle density (17 vehicles),10,2.2333333333333334
68,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 2.0m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.0m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.4m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.5m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.1m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.3m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.2m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.5m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.9m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.6m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.1m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.2m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.2m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.9m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 0.8m),10,2.2666666666666666
68,! Pedestrian too close to vehicle (distance: 1.9m),10,2.2666666666666666
68,! High vehicle density (17 vehicles),10,2.2666666666666666
69,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.2m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.0m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.2m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.1m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.4m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.3m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.5m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.6m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.6m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.3m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.3m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.8m),10,2.3
69,! Pedestrian too close to vehicle (distance: 0.8m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.9m),10,2.3
69,! Pedestrian too close to vehicle (distance: 1.9m),10,2.3
69,! High vehicle density (18 vehicles),10,2.3
70,! Pedestrian too close to vehicle (distance: 1.2m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.2m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.0m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.3m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.0m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.1m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.6m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.3m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 2.0m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.4m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.6m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.3m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.8m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 0.9m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.8m),10,2.3333333333333335
70,! Pedestrian too close to vehicle (distance: 1.9m),10,2.3333333333333335
70,! High vehicle density (18 vehicles),10,2.3333333333333335
71,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.3m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.0m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.3m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.2m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.1m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.4m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.7m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.4m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 2.0m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.5m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.1m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.6m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.3m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.5m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 0.8m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.0m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.8m),10,2.3666666666666667
71,! Pedestrian too close to vehicle (distance: 1.9m),10,2.3666666666666667
71,! High vehicle density (18 vehicles),10,2.3666666666666667
72,! Pedestrian too close to vehicle (distance: 1.2m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.3m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.9m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.6m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.6m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.4m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.2m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.1m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.5m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.4m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.8m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.5m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.9m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.6m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.4m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.1m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.5m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.4m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.4m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.6m),10,2.4
72,! Pedestrian too close to vehicle (distance: 0.7m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.1m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.8m),10,2.4
72,! Pedestrian too close to vehicle (distance: 1.9m),10,2.4
72,! High vehicle density (19 vehicles),10,2.4
73,! Pedestrian too close to vehicle (distance: 1.2m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.3m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.9m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.7m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.6m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.4m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.2m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.2m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.5m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.7m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.9m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.6m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.9m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.6m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.4m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.2m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.5m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.6m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.4m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.7m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 0.7m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.2m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.8m),10,2.433333333333333
73,! Pedestrian too close to vehicle (distance: 1.9m),10,2.433333333333333
73,! High vehicle density (19 vehicles),10,2.433333333333333
74,! Pedestrian too close to vehicle (distance: 1.1m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 1.3m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 0.8m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 0.7m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 0.6m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 1.5m),10,2.466666666666667
74,! Pedestrian too close to vehicle (distance: 1.2m),10,2.466666666666667
